Iter	HR	R.cor
517	50	-0.121720598536644
517	90	-0.086489258439426
518	50	-0.0300884940800282
518	90	-0.0777746929216648
519	50	-0.107144225611964
519	90	-0.133020243049911
520	50	-0.128843086126984
520	90	-0.125969274899098
521	50	-0.109117235108657
521	90	-0.0787720967622611
522	50	-0.121568390359068
522	90	-0.0909980397384758
523	50	-0.0567203931289053
523	90	-0.0365450873995087
524	50	-0.062167579414821
524	90	-0.0374820683258765
525	50	-0.161297306212258
525	90	-0.114633742656017
526	50	-0.151049861564783
526	90	-0.140009365984744
527	50	-0.0179003891395096
527	90	-0.066532416071338
528	50	-0.0282082748079332
528	90	-0.0408061901189564
529	50	-0.0998408029237094
529	90	-0.0984275396656894
530	50	-0.0895784423705875
530	90	-0.0910989338512028
531	50	0.00954909328739361
531	90	-0.00554574468857589
532	50	0.0041826246404242
532	90	-0.0209895395980445
533	50	-0.131296526338337
533	90	-0.0834019057279281
534	50	0.0450585895523445
534	90	0.0278151961476802
535	50	-0.0802541586083081
535	90	-0.0579240540364704
536	50	-0.115558015285192
536	90	-0.0751189252290822
537	50	-0.0527135441408456
537	90	-0.0665170991008327
538	50	-0.0148253497605552
538	90	-0.0211400910765212
539	50	-0.0489776702975197
539	90	-0.0799757525805505
540	50	-0.031277756003122
540	90	-0.068062905821577
541	50	-0.0401071003687673
541	90	-0.0649802687792614
542	50	-0.0563922352337982
542	90	-0.0403622468206613
543	50	-0.0896558410956189
543	90	-0.0962360475905064
544	50	-0.0372477706239484
544	90	-0.0558438004739715
545	50	-0.0590888985435642
545	90	-0.0785129773390429
546	50	-0.116376530837728
546	90	-0.0834967263598428
547	50	-0.113415794159913
547	90	-0.123437437131525
548	50	-0.118776768332194
548	90	-0.0885894258637259
549	50	-0.113820215516773
549	90	-0.0762200075431804
550	50	-0.0966645730900877
550	90	-0.0640256659330831
551	50	-0.149075570721355
551	90	-0.0972125112775094
552	50	-0.111000489387862
552	90	-0.143353078339699
553	50	-0.117523842967587
553	90	-0.0993997339959464
554	50	-0.00911857424256568
554	90	-0.0423961058746712
555	50	-0.170172071330305
555	90	-0.113294773114843
556	50	-0.137118856649603
556	90	-0.10903574473997
557	50	-0.0892227249869878
557	90	-0.114475130228252
558	50	-0.0444578148541395
558	90	-0.0601138750317431
559	50	-0.0458329093315496
559	90	-0.0568068612871035
560	50	-0.0139137498886391
560	90	-0.0296886787516217
561	50	-0.15347848892195
561	90	-0.126113632106504
562	50	-0.0748197570485964
562	90	-0.0803210441434338
563	50	-0.0297025866777777
563	90	-0.0865111914254989
564	50	-0.11432229379485
564	90	-0.113101639317093
565	50	-0.0338811778540887
565	90	-0.0934239975593139
566	50	-0.141640355553256
566	90	-0.108044702872702
567	50	-0.131972654621082
567	90	-0.156997659168967
568	50	-0.0533881244980174
568	90	-0.0550805708045705
569	50	-0.113363742083948
569	90	-0.119086724560508
570	50	-0.0692578897303939
570	90	-0.0683747969115876
571	50	-0.036205764531585
571	90	-0.0906345916951119
572	50	-0.12851362665431
572	90	-0.0969673003547519
573	50	-0.0620394551303822
573	90	-0.113055528903664
574	50	-0.00227087272286231
574	90	-0.0608946009037391
575	50	-0.141612046696262
575	90	-0.14272303898121
576	50	-0.0229388370550632
576	90	-0.0172127392898023
577	50	-0.0596711406946258
577	90	-0.0322520547180538
578	50	0.00313855390397116
578	90	-0.0474373332471847
579	50	-0.00734149177863918
579	90	-0.0312259829141789
580	50	-0.134804584711302
580	90	-0.109666760007538
581	50	-0.111665727791144
581	90	-0.117947500438316
582	50	-9.25777995229015e-05
582	90	-0.0349962469083379
583	50	-0.151736710084796
583	90	-0.109781516236368
584	50	-0.142278038472574
584	90	-0.0702249727340988
585	50	-0.0572630358507486
585	90	-0.111899818589992
586	50	-0.142469991750587
586	90	-0.116862677247002
587	50	-0.0906885353919408
587	90	-0.125824684934872
588	50	-0.0935655326679287
588	90	-0.0603605673557605
589	50	0.0380573734669033
589	90	-0.00280083235737863
590	50	-0.153012310761736
590	90	-0.0717498389785747
591	50	-0.0410971012904088
591	90	-0.0633819603295562
592	50	0.00433391897256503
592	90	-0.0411144904466633
593	50	-0.133614581174619
593	90	-0.0964087964468412
594	50	-0.0308615665614262
594	90	-0.0349223906130114
595	50	-0.162844217187763
595	90	-0.133133809895441
596	50	-0.149236178210403
596	90	-0.171219913764603
597	50	-0.0156922255473597
597	90	-0.00827605439342279
598	50	-0.133017451571415
598	90	-0.124999829600354
599	50	-0.103093286959991
599	90	-0.0658053948469054
600	50	-0.202561036263935
600	90	-0.127605509625264
601	50	-0.0113814196126706
601	90	-0.0296823871686448
602	50	-0.0553240930253344
602	90	-0.0826019285354124
603	50	-0.123522413759512
603	90	-0.0970838983219123
604	50	-0.0795111255979862
604	90	-0.0801894867279243
605	50	-0.103838623123019
605	90	-0.0830106464744078
606	50	-0.0870181499900192
606	90	-0.0843301705375559
607	50	-0.083441298192451
607	90	-0.0942456109534189
608	50	-0.10101083140944
608	90	-0.09268478866052
609	50	-0.0616444047711601
609	90	-0.0751704243186528
610	50	-0.144187365315708
610	90	-0.13379216373049
611	50	-0.0434514074676241
611	90	-0.0451106351406117
612	50	-0.138976410350943
612	90	-0.09548895332088
613	50	-0.0466430064442729
613	90	-0.0683299316921755
614	50	-0.150701650703755
614	90	-0.109575143404374
615	50	-0.0690863347779379
615	90	-0.0574731546452238
616	50	-0.136851280289047
616	90	-0.151453189816715
617	50	-0.0326395238943363
617	90	-0.0379033030533176
618	50	-0.00803943216412546
618	90	-0.0218735877642589
619	50	-0.135558890013591
619	90	-0.085620834078506
620	50	-0.142158495872803
620	90	-0.100278034262518
621	50	-0.0141960826154753
621	90	-0.0121296886850895
622	50	-0.0277865648003122
622	90	-0.0497046133789959
623	50	-0.0524026727001516
623	90	-0.063673630339157
624	50	-0.0853112858318155
624	90	-0.107026443950811
625	50	-0.0395178643571644
625	90	-0.0233919636348752
626	50	-0.0128894040061559
626	90	-0.0306628036051098
627	50	-0.0714905052497491
627	90	-0.0744821813160094
628	50	-0.0739220538502278
628	90	-0.0484786062611209
629	50	-0.106033967476295
629	90	-0.0948623275995594
630	50	-0.116440141866795
630	90	-0.119372151108518
631	50	-0.0982025314083394
631	90	-0.0943783578455901
632	50	-0.163111704198529
632	90	-0.116380465318242
633	50	-0.0728517551485085
633	90	-0.0440562072343188
634	50	-0.0563958544615554
634	90	-0.0199514085210606
635	50	-0.0502874847860587
635	90	-0.0374392030124875
636	50	-0.0897064347857262
636	90	-0.101356923872915
637	50	-0.0928128833589248
637	90	-0.1020786193213
638	50	-0.13603910416838
638	90	-0.11026007968448
639	50	-0.0567484812670069
639	90	-0.0895696950508439
640	50	-0.101731549521756
640	90	-0.057957600791075
641	50	-0.164161935135476
641	90	-0.130887698146001
642	50	-0.166390882237532
642	90	-0.123381643500119
643	50	-0.0471694763350427
643	90	-0.0645285175224571
644	50	-0.0892624150583024
644	90	-0.0757497176221056
645	50	-0.189710641851589
645	90	-0.190749908620486
646	50	-0.0906640089323095
646	90	-0.0649073146929975
647	50	-0.139844733711981
647	90	-0.144756229606921
648	50	-0.0991129270919994
648	90	-0.0887203309715524
649	50	-0.0659728062714376
649	90	-0.0467441248305141
650	50	-0.129339101274525
650	90	-0.110664117338656
651	50	-0.0950359069014143
651	90	-0.0774867598295154
652	50	-0.074668923990329
652	90	-0.0868597118493788
653	50	-0.0635852936278725
653	90	-0.0509798206607355
654	50	-0.0684023395565682
654	90	-0.0497369603027
655	50	-0.118147284022923
655	90	-0.142282764242956
656	50	-0.117539988794237
656	90	-0.110049730470104
657	50	-0.0301337880149872
657	90	-0.0426439285195364
658	50	-0.0409130998995209
658	90	-0.037172069999937
659	50	-0.0421860947004564
659	90	-0.0384086784984179
660	50	-0.114894620181209
660	90	-0.112651383298404
661	50	-0.0477284087521498
661	90	-0.0380186844358191
662	50	-0.0725640775641849
662	90	-0.06168632993078
663	50	-0.0666782539603114
663	90	-0.0672448419322844
664	50	-0.0793270438176541
664	90	-0.0637493670250057
665	50	-0.0124202969965199
665	90	-0.0201561128458006
666	50	-0.0373212141556114
666	90	-0.0396877031431613
667	50	-0.191313546972979
667	90	-0.141769671505667
668	50	-0.139726879616761
668	90	-0.140899550623366
669	50	-0.0521069749106856
669	90	-0.016644943339785
670	50	-0.0806864853862121
670	90	-0.157476341390294
671	50	-0.0159199770246934
671	90	-0.0124952892747178
672	50	-0.175798784154577
672	90	-0.140498717884533
673	50	-0.0602904653976937
673	90	-0.0820864111281423
674	50	-0.0369376316396753
674	90	-0.0288593027031769
675	50	-0.0895300041500667
675	90	-0.104997667347059
676	50	-0.159730233389352
676	90	-0.145746718441931
677	50	-0.0525447120323358
677	90	-0.0452335655843032
678	50	-0.154250753187271
678	90	-0.159091766136293
679	50	0.0206852906446164
679	90	-0.00125366733512063
680	50	-0.0327203029732656
680	90	-0.0367930261193908
681	50	-0.0915804496105598
681	90	-0.0789224786522425
682	50	-0.0345014902256496
682	90	-0.060264653258641
683	50	-0.15552921528297
683	90	-0.116551534486899
684	50	-0.147608613022068
684	90	-0.0955543060173317
685	50	-0.0576901040043678
685	90	-0.0680965165557749
686	50	-0.00834171563386292
686	90	0.00638485085256769
687	50	-0.0450934646773
687	90	-0.0469179262959193
688	50	-0.113716121211373
688	90	-0.0769358700340335
689	50	0.0189745706385355
689	90	0.0122933448415393
690	50	-0.0520018455426236
690	90	-0.0475647436563404
691	50	-0.0763756859103452
691	90	-0.0943491566344295
692	50	-0.107914483442516
692	90	-0.0735816567845553
693	50	-0.113077417239513
693	90	-0.0691609475580756
694	50	-0.0230163920391937
694	90	-0.064973683704221
695	50	-0.0968085415021377
695	90	-0.0990316074626064
696	50	-0.114797966868854
696	90	-0.102526802858932
697	50	-0.0633004913949172
697	90	-0.0982726823351741
698	50	-0.156819020741767
698	90	-0.136400532665818
699	50	-0.113279305180461
699	90	-0.107519027488094
700	50	-0.146073631531628
700	90	-0.121955963671016
701	50	-0.15087316853928
701	90	-0.172116795528589
702	50	-0.0896169613451402
702	90	-0.0756499184151616
703	50	-0.156852019311596
703	90	-0.16387045717599
704	50	-0.161961555832092
704	90	-0.132027060206233
705	50	-0.225834583603348
705	90	-0.162685053781523
706	50	-0.142748712199399
706	90	-0.0514658261122074
707	50	-0.0477636528138042
707	90	-0.0500308629952
708	50	-0.107721690166447
708	90	-0.079686851373195
709	50	-0.130922303462409
709	90	-0.095777348729278
710	50	-0.0345952007486675
710	90	-0.0757145756472904
711	50	-0.0254847150449208
711	90	-0.0409002606957084
712	50	-0.0933733455697261
712	90	-0.0354513274055101
713	50	-0.15670614019214
713	90	-0.10987527176238
714	50	-0.10066037135785
714	90	-0.0926880694107154
715	50	-0.0713533576568345
715	90	-0.101421490313358
716	50	-0.113942984953212
716	90	-0.0908491974117991
717	50	-0.0758109359356059
717	90	-0.0407182426626315
718	50	-0.0878397878411846
718	90	-0.0747866475285551
719	50	-0.0790357086157361
719	90	-0.0529310923808477
720	50	-0.0648165233170139
720	90	-0.0353931438627841
721	50	0.0115885873415546
721	90	-0.016947002221575
722	50	-0.0163364460250169
722	90	-0.0215475209089608
723	50	-0.0943652218315577
723	90	-0.0986773432831938
724	50	-0.16523826825896
724	90	-0.144708655168979
725	50	-0.0283308003373471
725	90	-0.0233573162219804
726	50	-0.100035646272706
726	90	-0.0835449202462736
727	50	-0.0455728060054278
727	90	-0.030333840630286
728	50	-0.0895914511149533
728	90	-0.0653451255948439
729	50	-0.000446488011373515
729	90	-0.0046090191504115
730	50	-0.0462252358253898
730	90	-0.01809954785493
731	50	-0.104079376638371
731	90	-0.121267553556699
732	50	-0.0701617716037166
732	90	-0.0955107229801919
733	50	-0.109959905901698
733	90	-0.085303408653134
734	50	-0.0814386157973053
734	90	-0.0668737221563326
735	50	-0.0986205829673211
735	90	-0.103280458835581
736	50	-0.124102099316719
736	90	-0.110715738892994
737	50	-0.0854697230300749
737	90	-0.0792169541024333
738	50	-0.0848464006553089
738	90	-0.087205935443994
739	50	0.019812414648648
739	90	-0.0104590667834023
740	50	-0.110505487588007
740	90	-0.0884247340809109
741	50	-0.211549625076837
741	90	-0.16647566002067
742	50	-0.206011565784547
742	90	-0.168682899921721
743	50	-0.159700130306137
743	90	-0.140827538138455
744	50	-0.0730787334476651
744	90	-0.0617660918086121
745	50	-0.179694031350687
745	90	-0.135250197536731
746	50	-0.0515258363902341
746	90	-0.0383482202135658
747	50	-0.245148058124276
747	90	-0.168439793619251
748	50	-0.175520738432053
748	90	-0.150434326855633
749	50	-0.198303388840009
749	90	-0.166104827511328
750	50	-0.174390602948925
750	90	-0.195594130335326
751	50	0.00543932444562941
751	90	-0.0232011859241804
752	50	0.0154855130309137
752	90	-0.0113905898852303
753	50	-0.0492805823648418
753	90	-0.0637429623272999
754	50	-0.061720387453168
754	90	-0.055260291590343
755	50	-0.169772864641814
755	90	-0.173672490711168
756	50	-0.100150781814236
756	90	-0.0643605060595334
757	50	-0.0910113416498888
757	90	-0.0675880907514163
758	50	-0.118059205583415
758	90	-0.126974099716834
759	50	-0.102583731593166
759	90	-0.104276015708946
760	50	-0.0370617600556159
760	90	-0.00700731610017902
761	50	-0.0749048537915042
761	90	-0.0509871705164661
762	50	-0.027566345262638
762	90	-0.00901723611011813
763	50	-0.103463053823343
763	90	-0.0680245214700132
764	50	-0.123042072180019
764	90	-0.128358785641252
765	50	0.0326697171324065
765	90	-0.00699887443357089
766	50	-0.168435240271342
766	90	-0.12546362901754
767	50	-0.0305927380634164
767	90	-0.0678275622768362
768	50	-0.0507937275640239
768	90	-0.0499626493746141
769	50	-0.0562680537870829
769	90	-0.0407286943777936
770	50	-0.0631922279362747
770	90	-0.0537008419754415
771	50	-0.0579076971213504
771	90	-0.0509399927473365
772	50	-0.146329182181155
772	90	-0.0991350739849079
773	50	-0.0148456299885252
773	90	-0.0297210720691864
774	50	-0.0964857191213546
774	90	-0.0905993693389645
775	50	-0.178297969231566
775	90	-0.166655670399265
776	50	0.0112210023892911
776	90	0.0020511134063008
777	50	-0.109415038412214
777	90	-0.0997273091374541
778	50	-0.0890535270953446
778	90	-0.0926058875918932
779	50	-0.0369841821662636
779	90	-0.0413730892385149
780	50	-0.104900364949597
780	90	-0.0738850515826535
781	50	-0.0838316857152777
781	90	-0.0944217312326211
782	50	-0.204842956457407
782	90	-0.121911311987915
783	50	-0.0224883746341371
783	90	-0.0369766473672978
784	50	-0.0394182051758378
784	90	-0.0679971253063302
785	50	-0.0754837325828386
785	90	-0.0943250351904928
786	50	-0.0896116308346963
786	90	-0.0497696243942135
787	50	-0.134672100517302
787	90	-0.0884220399667144
788	50	-0.0798092066886542
788	90	-0.109221103244167
789	50	-0.102476823917747
789	90	-0.0902704130986164
790	50	-0.0361769289533259
790	90	-0.0425355501689889
791	50	-0.0854363166206938
791	90	-0.0833450448475149
792	50	0.0227335985903684
792	90	0.0173115584464784
793	50	-0.134529063999219
793	90	-0.15050650257621
794	50	0.0302971781841082
794	90	-0.0379208984825685
795	50	-0.100305634071212
795	90	-0.0857772367329413
796	50	-0.0370127359391799
796	90	-0.0570264929481044
797	50	-0.148568906162766
797	90	-0.135945965975721
798	50	-0.137238119971897
798	90	-0.117273918151912
799	50	-0.0940893480408022
799	90	-0.0800562729353765
800	50	-0.026277857318718
800	90	-0.068041787530297
801	50	-0.181610845979722
801	90	-0.138090681905605
802	50	-0.172153892584017
802	90	-0.147722894458723
803	50	-0.0720279335656566
803	90	-0.0569947797451245
804	50	-0.0899095471470625
804	90	-0.084720373466951
805	50	-0.019196107932512
805	90	-0.0474703155428182
806	50	-0.0412083016527735
806	90	-0.0100810863303407
807	50	-0.064799431549894
807	90	-0.0341375584775968
808	50	-0.0810586692670698
808	90	-0.0812785829376032
809	50	-0.174253126540505
809	90	-0.140416472415771
810	50	-0.0747382828433435
810	90	-0.0781326890726646
811	50	-0.0845703399272414
811	90	-0.0992746391695111
812	50	-0.141708258609767
812	90	-0.115404656894022
813	50	-0.103966520285553
813	90	-0.0872536430043716
814	50	-0.0483720612358314
814	90	-0.0728223060011066
815	50	-0.0888914745004601
815	90	-0.0879490175604095
816	50	-0.12421765154074
816	90	-0.103066268499899
817	50	-0.15538985544459
817	90	-0.0805918660645519
818	50	-0.218126801256875
818	90	-0.155205259330303
819	50	-0.185708955859359
819	90	-0.143598344427751
820	50	-0.123763730846217
820	90	-0.118953505973794
821	50	-0.125173712854162
821	90	-0.134228947037538
822	50	-0.0618503174265877
822	90	-0.0412205041446934
823	50	-0.127042847178193
823	90	-0.123505685349335
824	50	-0.0542957713466864
824	90	-0.0752093001926899
825	50	-0.118066490918424
825	90	-0.0837750887425497
826	50	-0.104083592248953
826	90	-0.0768777584860147
827	50	-0.218504801745447
827	90	-0.176842362237809
828	50	-0.0243969056886963
828	90	-0.0431789154178585
829	50	-0.0263934073744368
829	90	-0.0606925502873789
830	50	-0.0820277251980548
830	90	-0.0689916541773505
831	50	-0.0380669898508863
831	90	-0.0481993904599432
832	50	-0.0125981227630509
832	90	-0.0556537478897843
833	50	-0.0435118322237264
833	90	-0.0486189729260741
834	50	-0.0705915586748238
834	90	-0.0804847097262461
835	50	-0.0721823848522913
835	90	-0.0497342526382034
836	50	-0.0702605544433276
836	90	-0.0748153928393305
837	50	-0.0551578258706242
837	90	-0.051339518036287
838	50	-0.163548079805139
838	90	-0.136793919274914
839	50	-0.0898503293624414
839	90	-0.0921927100155861
840	50	-0.0342539660070254
840	90	-0.0478729099831896
841	50	-0.111385263834542
841	90	-0.0444220100645046
842	50	0.0451641962266433
842	90	-0.00211061084740996
843	50	-0.0349266631634432
843	90	-0.0332558277679944
844	50	-0.00811796178149735
844	90	-0.0175346423919869
845	50	-0.144477580591865
845	90	-0.0925478113846141
846	50	-0.0603851322348683
846	90	-0.0772460895938068
847	50	-0.155412840726333
847	90	-0.156039295131988
848	50	0.0111519087654792
848	90	-0.00539213414854903
849	50	-0.169704970313802
849	90	-0.151889031685201
850	50	-0.183348199813149
850	90	-0.0929429817209262
851	50	-0.0175231145229945
851	90	-0.0110212642153686
852	50	-0.0393901869738662
852	90	0.000717234955075274
853	50	0.00529576055219619
853	90	-0.0496489519848538
854	50	-0.169753904209402
854	90	-0.158378559198616
855	50	-0.065153903504551
855	90	-0.0605649796803536
856	50	-0.129810747740947
856	90	-0.0844411571188742
857	50	-0.0386106641986988
857	90	-0.0418579855982163
858	50	-0.117133829019092
858	90	-0.10056544343122
859	50	-0.034457225340926
859	90	-0.032399369567983
860	50	-0.0934958268125011
860	90	-0.161672538004411
861	50	-0.109288872309148
861	90	-0.111335594780471
862	50	-0.149399076441184
862	90	-0.150764264730961
863	50	-0.147258073851104
863	90	-0.12464444722129
864	50	-0.0899323447111782
864	90	-0.0798829694576517
865	50	-0.0748672361381249
865	90	-0.0756257208165617
866	50	-0.206535534678823
866	90	-0.22342585083778
867	50	-0.00235803641433156
867	90	-0.0206991557061687
868	50	-0.0315455369691165
868	90	-0.0314615432829925
869	50	-0.0852851243365953
869	90	-0.0834513067385965
870	50	0.0100772617178292
870	90	-0.0262537197810324
871	50	-0.0935351111167695
871	90	-0.075145401172862
872	50	-0.120769085545365
872	90	-0.171021690136119
873	50	-0.18461029745877
873	90	-0.0908501183555595
874	50	0.0416096933959274
874	90	-0.0202514955706829
875	50	-0.0332400071483028
875	90	-0.0623405729867917
876	50	-0.114091833143812
876	90	-0.101750547385277
877	50	-0.142962281100086
877	90	-0.132748866143437
878	50	-0.0585151828020302
878	90	-0.0690891460126836
879	50	-0.061453798528985
879	90	-0.0855209731864334
880	50	-0.0945937135258594
880	90	-0.0704695578764229
881	50	-0.0936776798505545
881	90	-0.0893145619011747
882	50	-0.161285485243425
882	90	-0.0861898943316986
883	50	-0.0364364211304624
883	90	-0.0508288504881343
884	50	-0.075221819039803
884	90	-0.099911248262645
885	50	-0.0703697005655509
885	90	-0.0465986980297998
886	50	-0.145761713542644
886	90	-0.12367190987738
887	50	-0.11711217720275
887	90	-0.0800505841232274
888	50	-0.166088672309116
888	90	-0.150983732867044
889	50	-0.0975895151201419
889	90	-0.0796499711407881
890	50	-0.150525765612326
890	90	-0.110056370896581
891	50	-0.0500102566938419
891	90	-0.0858192007792254
892	50	-0.0980668742222642
892	90	-0.117984007581976
893	50	-0.139333297376481
893	90	-0.0922011341564352
894	50	-0.0463500900018575
894	90	-0.0512409129767655
895	50	-0.0794975101820501
895	90	-0.117261859218118
896	50	-0.159614443762468
896	90	-0.147953868750592
897	50	-0.162787798154696
897	90	-0.14927860650744
898	50	-0.0514069168481988
898	90	-0.0347015782068194
899	50	-0.00957904945330065
899	90	-0.0445557283373129
900	50	-0.113649120641379
900	90	-0.110562702222843
901	50	-0.0211596781523538
901	90	-0.0588663952267897
902	50	-0.0707537663803083
902	90	-0.0669116207969047
903	50	-0.0719977207777545
903	90	-0.0665310970630856
904	50	-0.122075194585142
904	90	-0.102038127934309
905	50	-0.209224771207895
905	90	-0.183160997241528
906	50	-0.000483801030899486
906	90	-0.0301251155232581
907	50	-0.0493751366064234
907	90	-0.0738073317052747
908	50	-0.000238534179108948
908	90	-0.000967187631073556
909	50	0.00620403991247249
909	90	-0.0242116858552292
910	50	-0.090440628396351
910	90	-0.104494062567777
911	50	-0.117922740141194
911	90	-0.0801126213570473
912	50	-0.00580879565958654
912	90	-0.0385657071735399
913	50	-0.0308785600578134
913	90	-0.0466820314504393
914	50	-0.118108416048514
914	90	-0.12865450792296
915	50	-0.0375289241923752
915	90	-0.0272453158984997
916	50	-0.0570358637463893
916	90	-0.0416423502710238
917	50	-0.0397553704615435
917	90	-0.0666650373496979
918	50	-0.0566527114321431
918	90	-0.0338241110328979
919	50	-0.14497879836041
919	90	-0.114318722520762
920	50	-0.0930303273392916
920	90	-0.0882303691126909
921	50	-0.100724438202314
921	90	-0.115794346175536
922	50	-0.130930282557945
922	90	-0.134475888224052
923	50	-0.0481453766781978
923	90	-0.0552764960509593
924	50	-0.0875298973231286
924	90	-0.0851974533883364
925	50	-0.068895903016776
925	90	-0.0897617956452575
926	50	0.00602690972406668
926	90	-0.00454053593747636
927	50	-0.0488894641516774
927	90	-0.0521784259927282
928	50	-0.0295760214043255
928	90	-0.0273267032661504
929	50	-0.0644517127439664
929	90	-0.0798760827399473
930	50	-0.0367434114878106
930	90	-0.0172861800454743
931	50	-0.0625539541269167
931	90	-0.0604118149764874
932	50	-0.0993172053401669
932	90	-0.0664800272995237
933	50	-0.129912525701348
933	90	-0.1040674376909
934	50	-0.132533028508075
934	90	-0.0938978303723258
935	50	-0.237205101173568
935	90	-0.238640138022679
936	50	-0.15517337782655
936	90	-0.111069833806622
937	50	0.00126237330118861
937	90	-0.00789186371734406
938	50	0.0372176500728888
938	90	0.0175130026958362
939	50	-0.110580296039608
939	90	-0.12013682818699
940	50	-0.116974745474327
940	90	-0.072926097025406
941	50	-0.0397056570202154
941	90	-0.0275025181774999
942	50	-0.103247899429622
942	90	-0.059679669702956
943	50	-0.103416334155244
943	90	-0.0497324058027373
944	50	-0.0602461558335373
944	90	-0.0848079854793581
945	50	-0.175838974877798
945	90	-0.141825242582646
946	50	-0.162323990462605
946	90	-0.109598415388838
947	50	-0.0403095489651025
947	90	-0.0552296290326163
948	50	-0.196124802340244
948	90	-0.152015811260245
949	50	-0.0846738588011756
949	90	-0.0696324637817737
950	50	-0.284651600096502
950	90	-0.256300782003888
951	50	-0.20132774570137
951	90	-0.177638824640968
952	50	-0.0218738998366506
952	90	-0.0158124239553624
953	50	-0.0663342971174371
953	90	-0.0819617195372974
954	50	-0.0679807009485401
954	90	-0.0690097980208501
955	50	-0.00198522733271288
955	90	-0.038562187638082
956	50	-0.178549757556642
956	90	-0.14648893258132
957	50	-0.0626904126209363
957	90	-0.065020556418968
958	50	-0.11508585984033
958	90	-0.0840480023376884
959	50	-0.0991483829090743
959	90	-0.110638026275718
960	50	-0.0963796780656092
960	90	-0.0978178366283138
961	50	-0.083091380984251
961	90	-0.0383137729957946
962	50	-0.0329071853608936
962	90	-0.026303074319176
963	50	-0.0844764195748823
963	90	-0.0910326938063103
964	50	-0.150291186572317
964	90	-0.105933110292424
965	50	-0.163488280151411
965	90	-0.123401733380205
966	50	-0.150619936874944
966	90	-0.132567027806279
967	50	-0.075388116780879
967	90	-0.0710917652041437
968	50	-0.0727298576462266
968	90	-0.042158479052236
969	50	-0.114031606854564
969	90	-0.105538810236961
970	50	-0.0252459549031925
970	90	-0.0460009606323493
971	50	-0.0602654901403545
971	90	-0.0250135550649613
972	50	-0.0189429694804886
972	90	-0.0474067910775051
973	50	-0.205212307115832
973	90	-0.137057397121876
974	50	-0.180982379262056
974	90	-0.105965148640119
975	50	-0.100435533729318
975	90	-0.104812241965586
976	50	-0.0274345984407147
976	90	-0.0526117213808029
977	50	-0.0984067754243509
977	90	-0.0371735886014874
978	50	-0.0501551434180045
978	90	-0.0810837412270521
979	50	-0.0798267538630699
979	90	-0.0787282905222643
980	50	-0.0864556965617977
980	90	-0.0740649802495784
981	50	-0.144547781188804
981	90	-0.124187831725392
982	50	-0.0189482366330064
982	90	-0.0476428507419771
983	50	0.00265022854645567
983	90	-0.0163666663847436
984	50	-0.0273163631715712
984	90	-0.0693569836011544
985	50	-0.0405705575150361
985	90	-0.0410283769384661
986	50	-0.0226863444548567
986	90	-0.0508449499666036
987	50	-0.137015256976452
987	90	-0.115276400698859
988	50	-0.13288972996886
988	90	-0.0900194898232599
989	50	-0.00446454255060857
989	90	0.0105365439027949
990	50	-0.198149133320243
990	90	-0.119813718548017
991	50	-0.0621225159074013
991	90	-0.0533976925898792
992	50	-0.162637721972534
992	90	-0.0936981015928528
993	50	-0.0687704213699653
993	90	-0.110569365758113
994	50	-0.0464268255032433
994	90	-0.0541303653643452
995	50	-0.129509257086995
995	90	-0.117853972975347
996	50	-0.12569429738833
996	90	-0.0826840649496893
997	50	-0.078262639598301
997	90	-0.0670140615254066
998	50	-0.0378630463685459
998	90	-0.0284122251140501
999	50	-0.0756295378204576
999	90	-0.0779793934088754
1000	50	-0.130525719942285
1000	90	-0.1169234910748
