Iter	HR	R.cor
533	50	-0.0931930538892878
533	90	-0.136776492673677
534	50	-0.176059185160744
534	90	-0.195627622176477
535	50	-0.149020360914041
535	90	-0.200124661692351
536	50	-0.121494407265459
536	90	-0.181822873051119
537	50	-0.244570746213959
537	90	-0.24564951044808
538	50	-0.15735660412936
538	90	-0.182288082492786
539	50	-0.0277526235468578
539	90	-0.0780180865085051
540	50	-0.148283183099056
540	90	-0.184690743312446
541	50	-0.0209230093130285
541	90	-0.123196267475889
542	50	-0.16329759855196
542	90	-0.177067813912279
543	50	-0.146081579043693
543	90	-0.168118061986069
544	50	-0.134951121022444
544	90	-0.211290093354084
545	50	-0.107525359730184
545	90	-0.173396714909787
546	50	-0.148636801964369
546	90	-0.196095416870895
547	50	-0.163312113447569
547	90	-0.177776754652809
548	50	-0.132076317919836
548	90	-0.162833913609941
549	50	-0.121905913123801
549	90	-0.170904383628399
550	50	-0.14089146087324
550	90	-0.195846070512971
551	50	-0.21936859195767
551	90	-0.252279616745295
552	50	-0.0576941902815536
552	90	-0.122828754540268
553	50	-0.21720922168201
553	90	-0.197797443603732
554	50	-0.185673185816422
554	90	-0.217466515313347
555	50	-0.202187568418338
555	90	-0.229201882353341
556	50	-0.130169598444437
556	90	-0.186637044094683
557	50	-0.129004204990171
557	90	-0.14549445471516
558	50	-0.148802959915215
558	90	-0.12670133224091
559	50	-0.122614994492597
559	90	-0.188197750900582
560	50	-0.114405639315471
560	90	-0.141758127124299
561	50	-0.170384579573239
561	90	-0.209000705084566
562	50	-0.126324634453424
562	90	-0.147479352049898
563	50	-0.147924077165507
563	90	-0.170666526107978
564	50	-0.226744603066701
564	90	-0.241129999743831
565	50	-0.133835262673286
565	90	-0.159436267901729
566	50	-0.160137530353394
566	90	-0.160721448139208
567	50	-0.131621767515106
567	90	-0.160523740264577
568	50	-0.118379949302011
568	90	-0.16570088655967
569	50	-0.146564234637105
569	90	-0.180808242789381
570	50	-0.12107279410713
570	90	-0.160459396134934
571	50	-0.116500840285761
571	90	-0.157152966619406
572	50	-0.168940880643869
572	90	-0.215094370707385
573	50	-0.126702010943204
573	90	-0.195656784593984
574	50	-0.0899899367992147
574	90	-0.166886479443029
575	50	-0.0598421625318346
575	90	-0.137363566132011
576	50	-0.120669581785391
576	90	-0.175541840958443
577	50	-0.120956693617102
577	90	-0.180886114249815
578	50	-0.140869372595236
578	90	-0.200321277528561
579	50	-0.148288085539955
579	90	-0.169699611810369
580	50	-0.134648531343605
580	90	-0.229892659589638
581	50	-0.149403777829089
581	90	-0.204088222244706
582	50	-0.00336270838587601
582	90	-0.115681468860635
583	50	-0.182007339810308
583	90	-0.174929928699168
584	50	-0.103727293938789
584	90	-0.20088272884395
585	50	-0.158050371318437
585	90	-0.202936910072443
586	50	-0.08097779237041
586	90	-0.137307327343351
587	50	-0.0469246737791924
587	90	-0.134899278558294
588	50	-0.201117427229439
588	90	-0.201752072812942
589	50	-0.141435588231124
589	90	-0.163121337078914
590	50	-0.144637594865121
590	90	-0.21057165107532
591	50	-0.113173540181105
591	90	-0.17238070622444
592	50	-0.267243469919498
592	90	-0.254244767755723
593	50	-0.167887047818121
593	90	-0.18260300799356
594	50	-0.210306917218304
594	90	-0.233325532999997
595	50	-0.136289491292067
595	90	-0.179891755249388
596	50	-0.15303025266321
596	90	-0.170760112992173
597	50	-0.0979072988140724
597	90	-0.150340989689646
598	50	-0.15325178781812
598	90	-0.173737517723416
599	50	-0.200933121816984
599	90	-0.241140283400111
600	50	-0.114154133518168
600	90	-0.185664805799324
601	50	-0.160467939942138
601	90	-0.142301239645334
602	50	-0.051800763009432
602	90	-0.154972377462237
603	50	-0.156348861105688
603	90	-0.202820296641034
604	50	-0.127725023961766
604	90	-0.169456683022643
605	50	-0.213350695808532
605	90	-0.263713128227227
606	50	-0.147306308033922
606	90	-0.185786128302481
607	50	-0.037816390630752
607	90	-0.118954965927131
608	50	-0.158574774127203
608	90	-0.175434814743952
609	50	-0.115147458216108
609	90	-0.160626277705713
610	50	-0.158325267212058
610	90	-0.201984698457232
611	50	-0.121450535697123
611	90	-0.190904221972696
612	50	-0.11498298272095
612	90	-0.171317931249474
613	50	-0.142552009777496
613	90	-0.1844425006842
614	50	-0.196397938589882
614	90	-0.183329686562236
615	50	-0.124521234600575
615	90	-0.17333441644171
616	50	-0.104918981633324
616	90	-0.117782359409241
617	50	-0.18133430665337
617	90	-0.203564836792935
618	50	-0.00832683511890028
618	90	-0.116458463043566
619	50	-0.182243584288989
619	90	-0.221719915609926
620	50	-0.0772413710887145
620	90	-0.161008877343185
621	50	-0.167608729041453
621	90	-0.200647243149577
622	50	-0.0383689983317549
622	90	-0.134385379410914
623	50	-0.107996924283607
623	90	-0.16580026504721
624	50	-0.124360619416744
624	90	-0.15467882645515
625	50	-0.230639391607658
625	90	-0.221608493692259
626	50	-0.150309123832385
626	90	-0.200108967846419
627	50	-0.0298995073206077
627	90	-0.168570852453377
628	50	-0.112369424481186
628	90	-0.172796049577151
629	50	-0.163621188881345
629	90	-0.190020664326488
630	50	-0.143002355969396
630	90	-0.143181402147589
631	50	-0.208106057703597
631	90	-0.218812846175188
632	50	-0.1132060065722
632	90	-0.197893966474525
633	50	-0.1190916339845
633	90	-0.189864461317783
634	50	-0.164542969039019
634	90	-0.174536110213567
635	50	-0.132228077858488
635	90	-0.165205137652246
636	50	-0.159577284481102
636	90	-0.177445849383714
637	50	-0.0573644610747616
637	90	-0.107159459239581
638	50	-0.183907787962099
638	90	-0.213666351927754
639	50	-0.131882864461789
639	90	-0.165191611837579
640	50	-0.095950192023793
640	90	-0.107408674784178
641	50	-0.126417404102518
641	90	-0.18208291535083
642	50	-0.127516367967837
642	90	-0.169403752557962
643	50	-0.116016668079909
643	90	-0.17609720480686
644	50	-0.209925785631723
644	90	-0.195685909457987
645	50	-0.155275715450984
645	90	-0.154171133501133
646	50	-0.15270423535606
646	90	-0.176802159560056
647	50	-0.184467200725785
647	90	-0.205467335425861
648	50	-0.169833901220268
648	90	-0.200713598659286
649	50	-0.112280082327713
649	90	-0.167231689589624
650	50	-0.172576868212151
650	90	-0.20977475421573
651	50	-0.181405129522708
651	90	-0.223200708315863
652	50	-0.151794595279252
652	90	-0.175510286708831
653	50	-0.147354066787244
653	90	-0.184795560547917
654	50	-0.114460569229691
654	90	-0.181098806937348
655	50	0.0142866536275712
655	90	-0.102540551840221
656	50	-0.158434984892956
656	90	-0.209225025921256
657	50	-0.226311705909559
657	90	-0.233730395993761
658	50	-0.0712690369577273
658	90	-0.191337374125493
659	50	-0.163145989132338
659	90	-0.224400945545737
660	50	-0.101773927381632
660	90	-0.0928144564072522
661	50	-0.179730752434202
661	90	-0.214105694605242
662	50	-0.0466722415781012
662	90	-0.131005289234182
663	50	-0.113827391302355
663	90	-0.154557576639623
664	50	-0.102572851607193
664	90	-0.140930190280949
665	50	-0.0551498445133154
665	90	-0.139027713771348
666	50	-0.120662854874302
666	90	-0.158031181198556
667	50	-0.0976410632384099
667	90	-0.125224396297049
668	50	-0.140813705941228
668	90	-0.152940768669679
669	50	-0.0712750655744592
669	90	-0.153389785170168
670	50	-0.0570713467801664
670	90	-0.141321368141628
671	50	-0.146127706542938
671	90	-0.180725011223637
672	50	-0.146939174703832
672	90	-0.173754834655869
673	50	-0.101157916849734
673	90	-0.157326789464186
674	50	0.00884683004857403
674	90	-0.10350502481723
675	50	-0.161607952461298
675	90	-0.18201633144839
676	50	-0.151156981255698
676	90	-0.18639092278181
677	50	-0.0147416891865673
677	90	-0.0949364031798236
678	50	-0.11422120347114
678	90	-0.145119703002259
679	50	-0.186880623349189
679	90	-0.188919934365782
680	50	-0.226194282214043
680	90	-0.233166812336726
681	50	-0.123735833813293
681	90	-0.137641701077966
682	50	-0.110644269433563
682	90	-0.166083531273775
683	50	-0.0808990187704985
683	90	-0.123772342174048
684	50	-0.161727551480957
684	90	-0.165953360339618
685	50	-0.134231045165172
685	90	-0.153939666893213
686	50	-0.136754666947883
686	90	-0.152301711245974
687	50	-0.149759672263054
687	90	-0.168053659148063
688	50	-0.14938697764614
688	90	-0.123650946280367
689	50	-0.164830345482441
689	90	-0.208243635230047
690	50	-0.148333903167677
690	90	-0.210738694653149
691	50	-0.135182709649347
691	90	-0.133625481696498
692	50	-0.148731157047226
692	90	-0.145421387651087
693	50	-0.0278583439701835
693	90	-0.0810906350522322
694	50	-0.164809925265588
694	90	-0.190023864869267
695	50	-0.0816415857230227
695	90	-0.153349320176952
696	50	-0.0791672553488445
696	90	-0.151260126401059
697	50	-0.18506224338966
697	90	-0.189863263400379
698	50	-0.182156416279956
698	90	-0.217058944459195
699	50	-0.178447483491226
699	90	-0.21075716317466
700	50	-0.101040846556919
700	90	-0.146113218516494
701	50	-0.219160954960391
701	90	-0.22525047300808
702	50	-0.166994347939245
702	90	-0.195967980542386
703	50	-0.134164802648992
703	90	-0.17549011128353
704	50	-0.128279618644737
704	90	-0.13362290205694
705	50	-0.152914017347701
705	90	-0.182242923171791
706	50	-0.154161641380639
706	90	-0.21110962398676
707	50	-0.237258336521033
707	90	-0.259382936018558
708	50	-0.114828477738189
708	90	-0.197381443245591
709	50	-0.167964493673116
709	90	-0.147703870244923
710	50	-0.0953852571319299
710	90	-0.12007141221126
711	50	-0.165919404386656
711	90	-0.18633701993371
712	50	-0.242703878216181
712	90	-0.247600360367911
713	50	-0.16610652324833
713	90	-0.201377767561169
714	50	-0.147668175807384
714	90	-0.192744448318085
715	50	-0.0547474480231963
715	90	-0.145459835037712
716	50	-0.130440969071821
716	90	-0.15744983334054
717	50	-0.172208305750374
717	90	-0.190127121820057
718	50	-0.0840377198326898
718	90	-0.131364574265796
719	50	-0.105729658416154
719	90	-0.136942860942518
720	50	-0.0871174712039579
720	90	-0.175510477748118
721	50	-0.219808753620641
721	90	-0.198666764267608
722	50	-0.107082640985082
722	90	-0.135739099215962
723	50	-0.116964916266574
723	90	-0.133104232498739
724	50	-0.166418168668317
724	90	-0.165855526421447
725	50	-0.139733763397778
725	90	-0.157932565364539
726	50	-0.18421081407759
726	90	-0.210923052931191
727	50	-0.189360627527312
727	90	-0.220532093835873
728	50	-0.102462482685549
728	90	-0.116981094929092
729	50	-0.181380831794188
729	90	-0.206391587839287
730	50	-0.0397194176160071
730	90	-0.143480383146175
731	50	-0.201717300069177
731	90	-0.215063407647151
732	50	-0.0620984675473523
732	90	-0.106752283206321
733	50	-0.163423228483686
733	90	-0.180012181065393
734	50	-0.14848974257988
734	90	-0.200218453648361
735	50	-0.163418713698
735	90	-0.154888896372075
736	50	-0.184019154103478
736	90	-0.204389862813782
737	50	-0.134419782883364
737	90	-0.138630955092331
738	50	-0.190782658140964
738	90	-0.215517905276882
739	50	-0.134314409983162
739	90	-0.156448329333692
740	50	-0.215430372937577
740	90	-0.232712985976545
741	50	-0.227166447190486
741	90	-0.255046718738498
742	50	-0.134095617913048
742	90	-0.162023122410477
743	50	-0.181349285933968
743	90	-0.209044745932768
744	50	-0.138040482320052
744	90	-0.178566825682921
745	50	-0.102346740780555
745	90	-0.165180182012307
746	50	-0.149697808385618
746	90	-0.182124038037599
747	50	-0.221093753560702
747	90	-0.223168200650112
748	50	-0.120974632397997
748	90	-0.180216278112505
749	50	-0.0908026040023019
749	90	-0.107110412638441
750	50	-0.178618784895849
750	90	-0.186102037220654
751	50	-0.11680317831426
751	90	-0.147955151646888
752	50	-0.206481834795993
752	90	-0.188828948305549
753	50	-0.058628539910689
753	90	-0.110890625538742
754	50	-0.162013608883518
754	90	-0.18833711323805
755	50	-0.152722894315643
755	90	-0.175014116626777
756	50	-0.134135974993394
756	90	-0.174368880343802
757	50	-0.205055299463396
757	90	-0.244073950373784
758	50	-0.210938448094944
758	90	-0.235092934612902
759	50	-0.0305654413461028
759	90	-0.123844568385275
760	50	-0.159482762862998
760	90	-0.198397230401585
761	50	-0.077259024549106
761	90	-0.14985110357571
762	50	-0.0926855875571536
762	90	-0.149153297863211
763	50	-0.0934415411736747
763	90	-0.138003179793998
764	50	-0.162307375393435
764	90	-0.213805380699207
765	50	-0.209078201024843
765	90	-0.226537864570218
766	50	-0.22791685845005
766	90	-0.249057079529522
767	50	-0.214491343046851
767	90	-0.209472201571892
768	50	-0.142633699939453
768	90	-0.171096467770054
769	50	-0.0993104552398871
769	90	-0.156156826473524
770	50	-0.174968236663435
770	90	-0.155258171680764
771	50	-0.0719055320915983
771	90	-0.125535922309753
772	50	-0.187793583212286
772	90	-0.203742691119929
773	50	-0.140566774611375
773	90	-0.153085039688473
774	50	-0.149741444907238
774	90	-0.161901991757731
775	50	-0.00132639450027425
775	90	-0.0907709369619823
776	50	-0.172420398678155
776	90	-0.210539122122519
777	50	-0.0486562450585202
777	90	-0.172676741921444
778	50	-0.092633784651688
778	90	-0.181735442733152
779	50	-0.148153314003791
779	90	-0.145853051912334
780	50	-0.0904863006143439
780	90	-0.113150901183695
781	50	-0.124340647282717
781	90	-0.208465615835703
782	50	-0.0610897496714309
782	90	-0.137051667376176
783	50	-0.126709686008968
783	90	-0.207964941997973
784	50	-0.146058346009502
784	90	-0.185567705041939
785	50	-0.0806295485773577
785	90	-0.122490727911205
786	50	-0.143032046339281
786	90	-0.172919860051747
787	50	-0.140750256019636
787	90	-0.156107746871089
788	50	-0.0857647172040938
788	90	-0.13829710322797
789	50	-0.135120970123455
789	90	-0.175203263437848
790	50	-0.0210870222120039
790	90	-0.101101444271747
791	50	-0.0891791914412411
791	90	-0.126929816222337
792	50	-0.0724739262482518
792	90	-0.125926689151661
793	50	-0.106291813031318
793	90	-0.132175593960829
794	50	-0.0605437773851384
794	90	-0.137818532704054
795	50	-0.00114232381589822
795	90	-0.144223611924246
796	50	-0.0370135395347449
796	90	-0.154912754757868
797	50	-0.209564075264405
797	90	-0.247686518963635
798	50	-0.129206469118399
798	90	-0.197975396980268
799	50	-0.119962818772806
799	90	-0.152391834889291
800	50	-0.15851779978678
800	90	-0.18555557119412
801	50	-0.105813391269891
801	90	-0.175712440960788
802	50	-0.1601333084533
802	90	-0.18041487082979
803	50	-0.197253733134224
803	90	-0.22662543591164
804	50	-0.145884548428582
804	90	-0.157856080789176
805	50	-0.163172492707622
805	90	-0.169518723513342
806	50	-0.0905465659598924
806	90	-0.196828746710163
807	50	-0.0643378981819214
807	90	-0.137257625598052
808	50	-0.153081647570003
808	90	-0.166646658418462
809	50	-0.0926744681919361
809	90	-0.150048316645058
810	50	-0.158893155994943
810	90	-0.177378475054629
811	50	-0.162466381691222
811	90	-0.14186047745951
812	50	-0.0449275981648896
812	90	-0.158247603196057
813	50	-0.160947226869512
813	90	-0.193580621395642
814	50	-0.143166652430719
814	90	-0.185252400355146
815	50	-0.0192986720305707
815	90	-0.111401793562675
816	50	-0.124697083353077
816	90	-0.14714674642458
817	50	-0.150334023158343
817	90	-0.205002807893567
818	50	-0.126060730796447
818	90	-0.114083046206075
819	50	-0.180514129527693
819	90	-0.155548393241661
820	50	-0.102307486447805
820	90	-0.1412198638502
821	50	-0.106972406020424
821	90	-0.142848130303
822	50	-0.139882279517935
822	90	-0.177645431459668
823	50	-0.206482004175627
823	90	-0.205073569352042
824	50	-0.107616908412777
824	90	-0.137942866707551
825	50	-0.147200587833169
825	90	-0.132908918084364
826	50	-0.155642313721559
826	90	-0.14704775737007
827	50	-0.0977220394543253
827	90	-0.160834496042028
828	50	-0.0349389631943711
828	90	-0.104941162955294
829	50	-0.163328705885096
829	90	-0.209977938672216
830	50	-0.0144892975823835
830	90	-0.121697850262362
831	50	-0.0423281216322262
831	90	-0.092212128434644
832	50	-0.208892002860488
832	90	-0.26080932795587
833	50	-0.204171300605566
833	90	-0.22530288301657
834	50	-0.095770041597552
834	90	-0.170160275627967
835	50	-0.156183032699669
835	90	-0.214651297090177
836	50	-0.136576029902708
836	90	-0.192002489339717
837	50	-0.123039578448937
837	90	-0.156854009072417
838	50	-0.130616853615923
838	90	-0.128668522088922
839	50	-0.134264059595232
839	90	-0.155705872232662
840	50	-0.147394891705395
840	90	-0.16575428642048
841	50	-0.132015873323392
841	90	-0.184794757302093
842	50	-0.129392266656523
842	90	-0.161723459245727
843	50	-0.0401716419311237
843	90	-0.162240813179066
844	50	-0.119194372190045
844	90	-0.158424534698764
845	50	-0.189464748277719
845	90	-0.217307883021653
846	50	-0.192578361332964
846	90	-0.25156520613984
847	50	-0.176243587684224
847	90	-0.184101609459282
848	50	-0.232306679263743
848	90	-0.230989478149338
849	50	-0.0966995805774093
849	90	-0.16504221472845
850	50	-0.134847836649124
850	90	-0.155591916983361
851	50	-0.122028719606394
851	90	-0.198678327123155
852	50	-0.122898880784535
852	90	-0.157015727218163
853	50	-0.0711163908525142
853	90	-0.197295850483246
854	50	-0.170327458709083
854	90	-0.169344133891499
855	50	-0.178475486311001
855	90	-0.21655984170887
856	50	-0.0847467815762201
856	90	-0.109329947415502
857	50	-0.0796312504220989
857	90	-0.115609994571598
858	50	-0.204271168294933
858	90	-0.211985303318001
859	50	-0.0652659975988397
859	90	-0.144870118498213
860	50	-0.198286661674867
860	90	-0.210491140584146
861	50	-0.0997623561787397
861	90	-0.178037908407602
862	50	-0.110601485086693
862	90	-0.194910624039252
863	50	-0.199360314233925
863	90	-0.221316113905399
864	50	-0.114105320955978
864	90	-0.149430791919498
865	50	-0.168442427337745
865	90	-0.160586312158245
866	50	-0.19315602916191
866	90	-0.21646049647109
867	50	-0.000618836754537895
867	90	-0.0696700233401185
868	50	-0.126361126332529
868	90	-0.180333185822515
869	50	-0.141915596395284
869	90	-0.158909356400924
870	50	-0.0925239310129274
870	90	-0.16796422130544
871	50	-0.185810506078578
871	90	-0.20091439254056
872	50	-0.150842935769816
872	90	-0.168816593584705
873	50	-0.119615369714186
873	90	-0.152115718726291
874	50	-0.12608274777198
874	90	-0.189191165011395
875	50	-0.0788221389639877
875	90	-0.182428787846794
876	50	-0.159495506112512
876	90	-0.204541755994652
877	50	-0.0637280617824852
877	90	-0.152947362670794
878	50	-0.0721057930847083
878	90	-0.107496719496775
879	50	-0.100064946173101
879	90	-0.159029919900137
880	50	-0.0795567983831274
880	90	-0.126199077695701
881	50	-0.122826298469644
881	90	-0.159645737296576
882	50	-0.133653707163427
882	90	-0.169709290950011
883	50	-0.12814280750138
883	90	-0.156419036821846
884	50	-0.191607838747881
884	90	-0.175197176358354
885	50	-0.167024393538146
885	90	-0.176217338635596
886	50	-0.0924930016681977
886	90	-0.117636879221085
887	50	-0.0604169536855418
887	90	-0.121802383456092
888	50	-0.113360235279843
888	90	-0.188349861288249
889	50	-0.160402775334429
889	90	-0.183788633735319
890	50	-0.216928474480917
890	90	-0.247027898281333
891	50	-0.0885676401356497
891	90	-0.13507303777896
892	50	-0.19356902461343
892	90	-0.244058599745214
893	50	-0.155161814557186
893	90	-0.189723656297095
894	50	-0.193254910647854
894	90	-0.204131505131416
895	50	-0.180550268703791
895	90	-0.210353936214213
896	50	-0.142100712383004
896	90	-0.185891187483513
897	50	-0.218400233245035
897	90	-0.238882612806001
898	50	-0.151015786112335
898	90	-0.198016699421803
899	50	-0.147369894722239
899	90	-0.175710551071504
900	50	-0.102043955353296
900	90	-0.103932856830846
901	50	-0.127773329524429
901	90	-0.139405843363498
902	50	-0.0934182112572356
902	90	-0.136400282583586
903	50	-0.117800958691536
903	90	-0.178922623784113
904	50	-0.0750808730720674
904	90	-0.138650716325803
905	50	-0.108774345670712
905	90	-0.153369993714481
906	50	-0.140970255902004
906	90	-0.158590612079013
907	50	-0.14316091226385
907	90	-0.195130424785691
908	50	-0.137204431815053
908	90	-0.178892053557252
909	50	-0.180276592557011
909	90	-0.19948711494323
910	50	-0.0281034268363988
910	90	-0.133885595989022
911	50	-0.0282068368197458
911	90	-0.119598316161648
912	50	-0.115721508807156
912	90	-0.161435788253878
913	50	-0.172465990832421
913	90	-0.211250824553734
914	50	-0.140485863848095
914	90	-0.145584081761668
915	50	-0.18949511621904
915	90	-0.22790362845696
916	50	-0.105876865891803
916	90	-0.138806539428717
917	50	-0.0966355004642294
917	90	-0.144663851813402
918	50	-0.141138821647131
918	90	-0.162829666556463
919	50	-0.0304316686451495
919	90	-0.133150051440042
920	50	-0.189749474182805
920	90	-0.170960563691039
921	50	-0.193016106581856
921	90	-0.200482546380826
922	50	-0.209494385277641
922	90	-0.21818943623607
923	50	-0.10614552441407
923	90	-0.188004853982443
924	50	-0.153771950464063
924	90	-0.22980952511709
925	50	-0.183039949752723
925	90	-0.203838194537029
926	50	-0.0578071733930121
926	90	-0.125212491159043
927	50	-0.0571129365403077
927	90	-0.126709953940415
928	50	-0.157433737924328
928	90	-0.159274490945589
929	50	-0.175145973637104
929	90	-0.190705150028474
930	50	-0.119801368503336
930	90	-0.112779354761859
931	50	-0.165611848837564
931	90	-0.216262281528442
932	50	-0.147216502471383
932	90	-0.188120750835342
933	50	-0.141213705028754
933	90	-0.161249668806458
934	50	-0.0931408491405301
934	90	-0.165841358187196
935	50	-0.149169600672326
935	90	-0.182194759832941
936	50	-0.177114882359322
936	90	-0.167959663143874
937	50	-0.152269040814017
937	90	-0.174090104423056
938	50	-0.154564750923911
938	90	-0.179760691071089
939	50	-0.0816335076017064
939	90	-0.169196898332244
940	50	-0.0356191492626856
940	90	-0.119975262481373
941	50	-0.172402194300466
941	90	-0.194996732981478
942	50	-0.084433550167945
942	90	-0.15395747837749
943	50	-0.0723499837410436
943	90	-0.137888068664818
944	50	-0.0830948160228545
944	90	-0.17476494670394
945	50	-0.0903072050318294
945	90	-0.169695402624341
946	50	-0.0157521393195885
946	90	-0.104034248527624
947	50	-0.165148076375886
947	90	-0.217191037303474
948	50	-0.162030670087062
948	90	-0.21683580640024
949	50	-0.172147624796066
949	90	-0.20764318158196
950	50	0.00680975225931948
950	90	-0.116191621395856
951	50	-0.117436091009766
951	90	-0.144780456270652
952	50	-0.191436387799971
952	90	-0.223521556818614
953	50	-0.12636659542229
953	90	-0.203489291652022
954	50	-0.13784909184339
954	90	-0.175507483632011
955	50	-0.140593344039449
955	90	-0.151171943661123
956	50	-0.036868506257121
956	90	-0.112172734763564
957	50	-0.0967751682834179
957	90	-0.188481105754005
958	50	-0.124350590667546
958	90	-0.155775275635871
959	50	-0.191869502831782
959	90	-0.209061436301103
960	50	-0.15371270269277
960	90	-0.128991605384929
961	50	-0.186538275928523
961	90	-0.143230274206524
962	50	-0.178352143337747
962	90	-0.213032545911093
963	50	-0.121599582480118
963	90	-0.184812405812033
964	50	-0.116864788775256
964	90	-0.143290656211124
965	50	-0.164789038680406
965	90	-0.225221967914659
966	50	-0.136480564592802
966	90	-0.194574886480244
967	50	-0.16570841550502
967	90	-0.225280551879593
968	50	-0.131012448713901
968	90	-0.203963840356934
969	50	-0.130597985371381
969	90	-0.18566399806156
970	50	-0.191530891837727
970	90	-0.201560262911714
971	50	-0.152350732535591
971	90	-0.152299352003087
972	50	-0.182411556202994
972	90	-0.196169416318591
973	50	-0.0599092675128814
973	90	-0.118962999664598
974	50	-0.157195943788049
974	90	-0.18553785929412
975	50	-0.157472742540426
975	90	-0.193648908987257
976	50	-0.138986612875789
976	90	-0.19970456856631
977	50	-0.188785519056174
977	90	-0.252702008138119
978	50	-0.133132177113578
978	90	-0.147180288397384
979	50	-0.0814516577486733
979	90	-0.134346538311552
980	50	-0.127034960775636
980	90	-0.132156176041845
981	50	-0.126514545047833
981	90	-0.149312275131367
982	50	-0.172305975463224
982	90	-0.202739293280205
983	50	-0.0931866880310407
983	90	-0.205825969987441
984	50	-0.109128824342715
984	90	-0.175080398514465
985	50	-0.230184279668473
985	90	-0.254439481157992
986	50	-0.0446332602551612
986	90	-0.100759460692475
987	50	-0.121224119628599
987	90	-0.177994077043742
988	50	-0.197026666598435
988	90	-0.19377150190354
989	50	-0.161912076490064
989	90	-0.186997992156983
990	50	-0.0310273516033744
990	90	-0.119473712113063
991	50	-0.133685175522526
991	90	-0.206575187789673
992	50	0.0166049783136653
992	90	-0.0746272543110553
993	50	-0.133817633531307
993	90	-0.182409986293703
994	50	-0.127806605201098
994	90	-0.182003933513255
995	50	-0.123676151452924
995	90	-0.185878224949382
996	50	-0.145483312333455
996	90	-0.147076814000014
997	50	-0.180700013703113
997	90	-0.210794988236597
998	50	-0.171727426159508
998	90	-0.240016738776435
999	50	-0.150095350317206
999	90	-0.166136101743035
1000	50	-0.0979489833088027
1000	90	-0.127642427143604
