Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2018/12/04, 03:54:32, -37.856255, 77.522911, 46.14,  1476.00, 169, 0, 22.68, 
2018/12/04, 03:59:43, -37.855698, 77.522972, 54.71,  0.00, 226, 0, 62.17, 
2018/12/04, 04:05:11, -37.856167, 77.522713, 13.40,  0.00, 3, 0, 56.89, 
2018/12/04, 04:10:27, -37.856106, 77.522911, 13.04,  576.00, 204, 0, 18.66, 
2018/12/04, 04:15:40, -37.855919, 77.523018, 14.85,  576.00, 306, 0, 22.82, 1
2018/12/04, 04:20:52, -37.855446, 77.523308, 12.63,  0.00, 161, 0, 58.43, 1
2018/12/04, 06:17:47, -37.855446, 77.523308, 12.63,  0.00, 161, 0, 0.00, 
2018/12/04, 06:23:27, -37.854607, 77.524040, 149.23,  936.00, 315, 0, 113.29, 1
2018/12/04, 06:28:41, -37.854580, 77.524002, 160.21,  0.00, 46, 0, 4.49, 1
2018/12/04, 06:33:56, -37.854565, 77.524025, 142.64,  0.00, 334, 0, 2.62, 
2018/12/04, 06:39:24, -37.854599, 77.524055, 133.18,  684.00, 2, 0, 4.61, 
2018/12/04, 06:44:54, -37.854603, 77.524094, 125.76,  468.00, 285, 0, 3.45, 
2018/12/04, 06:50:18, -37.854576, 77.524017, 124.88,  504.00, 44, 0, 7.40, 
2018/12/04, 06:55:41, -37.854607, 77.524017, 124.49,  792.00, 22, 0, 3.45, 
2018/12/04, 07:01:27, -37.854610, 77.524071, 122.44,  468.00, 12, 0, 4.75, 
2018/12/04, 07:07:26, -37.854618, 77.524002, 151.83,  396.00, 277, 0, 6.12, 
2018/12/04, 07:14:31, -37.854614, 77.524071, 133.42,  0.00, 264, 0, 6.07, 
2018/12/04, 07:19:41, -37.854588, 77.524010, 150.66,  0.00, 0, 0, 6.09, 
2018/12/04, 07:24:52, -37.854599, 77.524033, 147.18,  1116.00, 130, 0, 2.36, 
2018/12/04, 07:30:06, -37.854580, 77.524063, 142.35,  0.00, 80, 0, 3.38, 
2018/12/04, 07:35:57, -37.854687, 77.524040, 147.63,  720.00, 174, 0, 12.07, 
2018/12/04, 07:42:28, -37.854683, 77.524071, 149.29,  432.00, 355, 0, 2.76, 
2018/12/04, 07:50:17, -37.854778, 77.523972, 166.69,  2052.00, 79, 0, 13.68, 
2018/12/04, 07:58:14, -37.854527, 77.524033, 152.67,  252.00, 188, 0, 28.42, 
2018/12/04, 08:06:20, -37.854633, 77.524040, 151.85,  0.00, 9, 0, 11.80, 
2018/12/04, 08:11:27, -37.854641, 77.524078, 154.60,  0.00, 214, 0, 3.45, 
2018/12/04, 08:16:35, -37.854652, 77.524002, 161.80,  0.00, 211, 0, 6.78, 
2018/12/04, 08:21:44, -37.854549, 77.524055, 147.88,  0.00, 101, 0, 12.36, 
2018/12/04, 08:26:53, -37.854496, 77.524025, 141.22,  0.00, 268, 0, 6.46, 
2018/12/04, 08:32:03, -37.854618, 77.524094, 148.78,  0.00, 18, 0, 14.86, 
2018/12/04, 08:37:12, -37.854660, 77.524002, 163.87,  0.00, 40, 0, 9.33, 
2018/12/04, 08:42:17, -37.854630, 77.524055, 154.79,  0.00, 0, 0, 5.73, 
2018/12/04, 08:47:23, -37.854626, 77.524078, 157.79,  0.00, 0, 0, 2.07, 
2018/12/04, 08:52:29, -37.854637, 77.524033, 152.17,  0.00, 0, 0, 4.14, 
2018/12/04, 08:57:35, -37.854664, 77.524071, 158.22,  0.00, 1, 0, 4.49, 
2018/12/04, 09:02:46, -37.854626, 77.524101, 150.92,  0.00, 0, 0, 4.98, 
2018/12/04, 09:07:55, -37.854610, 77.524040, 151.10,  0.00, 9, 0, 5.64, 
2018/12/04, 09:13:31, -37.854553, 77.524033, 150.01,  180.00, 7, 0, 6.37, 
2018/12/04, 09:18:41, -37.854614, 77.524040, 151.03,  0.00, 204, 0, 6.81, 
2018/12/04, 09:23:50, -37.854527, 77.523956, 163.08,  0.00, 0, 0, 12.16, 
2018/12/04, 09:29:01, -37.854630, 77.523956, 155.58,  0.00, 44, 0, 11.45, 
2018/12/04, 09:34:18, -37.854607, 77.523972, 151.78,  360.00, 332, 0, 2.92, 
2018/12/04, 09:39:39, -37.854588, 77.523972, 152.72,  288.00, 329, 0, 2.11, 
2018/12/04, 09:44:55, -37.854546, 77.523979, 166.15,  864.00, 2, 0, 4.71, 
2018/12/04, 09:50:11, -37.854607, 77.524040, 142.13,  1008.00, 28, 0, 8.64, 
2018/12/04, 09:55:38, -37.854618, 77.524040, 139.32,  900.00, 359, 0, 1.22, 
2018/12/04, 10:00:58, -37.854473, 77.524025, 150.53,  792.00, 0, 0, 16.18, 
2018/12/04, 10:06:20, -37.854614, 77.524002, 145.07,  432.00, 193, 0, 15.81, 
2018/12/04, 10:11:38, -37.854477, 77.524002, 150.35,  504.00, 342, 0, 15.23, 
2018/12/04, 10:16:53, -37.854591, 77.523979, 155.35,  216.00, 193, 0, 12.84, 
2018/12/04, 10:22:16, -37.854603, 77.523987, 171.07,  540.00, 177, 0, 1.51, 
2018/12/04, 10:27:39, -37.854439, 77.523911, 104.57,  468.00, 347, 0, 19.42, 
2018/12/04, 10:32:55, -37.854515, 77.523979, 140.85,  576.00, 131, 0, 10.35, 
2018/12/04, 10:38:17, -37.854603, 77.524002, 148.62,  180.00, 172, 0, 9.99, 
2018/12/04, 10:43:56, -37.854530, 77.523972, 120.89,  684.00, 232, 0, 8.53, 
2018/12/04, 10:50:01, -37.854591, 77.524040, 157.66,  540.00, 20, 0, 9.04, 
2018/12/04, 10:56:17, -37.854733, 77.524010, 156.56,  0.00, 194, 0, 16.01, 
2018/12/04, 11:02:51, -37.854588, 77.524048, 146.87,  1044.00, 0, 0, 16.46, 
2018/12/04, 11:08:52, -37.854588, 77.524033, 147.96,  108.00, 346, 0, 1.32, 
2018/12/04, 11:15:19, -37.854588, 77.524033, 145.28,  396.00, 17, 0, 0.00, 
2018/12/04, 11:20:40, -37.854599, 77.524048, 152.44,  720.00, 189, 0, 1.80, 
2018/12/04, 11:26:19, -37.854626, 77.524040, 149.65,  432.00, 23, 0, 3.08, 
2018/12/04, 11:32:38, -37.854607, 77.524025, 151.15,  756.00, 174, 0, 2.49, 
2018/12/04, 11:38:56, -37.854565, 77.523964, 137.49,  288.00, 209, 0, 7.11, 
2018/12/04, 11:45:14, -37.854572, 77.524017, 134.53,  144.00, 344, 0, 4.72, 
2018/12/04, 11:51:52, -37.854546, 77.524040, 148.63,  360.00, 348, 0, 3.53, 
2018/12/04, 11:59:29, -37.854561, 77.524010, 151.34,  0.00, 33, 0, 3.12, 
2018/12/04, 12:04:36, -37.854500, 77.524048, 160.42,  0.00, 0, 0, 7.56, 
2018/12/04, 12:09:43, -37.854462, 77.524048, 152.42,  0.00, 199, 0, 4.23, 
2018/12/04, 12:14:48, -37.854523, 77.524048, 149.92,  0.00, 0, 0, 6.78, 
2018/12/04, 12:19:53, -37.854561, 77.524033, 149.51,  0.00, 261, 0, 4.43, 
2018/12/04, 12:24:59, -37.854614, 77.524025, 147.75,  0.00, 10, 0, 5.94, 
2018/12/04, 12:30:03, -37.854588, 77.524017, 159.83,  0.00, 9, 0, 2.98, 
2018/12/04, 12:35:04, -37.854568, 77.524071, 150.63,  0.00, 0, 0, 5.24, 
2018/12/04, 12:40:05, -37.854538, 77.524063, 147.15,  0.00, 15, 0, 3.41, 
2018/12/04, 12:45:02, -37.854568, 77.524025, 144.34,  0.00, 0, 0, 4.72, 
2018/12/04, 12:49:58, -37.854706, 77.523987, 157.98,  0.00, 0, 0, 15.70, 
2018/12/04, 12:54:54, -37.854591, 77.524010, 146.11,  0.00, 0, 0, 12.95, 
2018/12/04, 12:59:50, -37.854549, 77.524040, 139.54,  0.00, 0, 0, 5.36, 
2018/12/04, 13:04:53, -37.854595, 77.524010, 148.18,  0.00, 0, 0, 5.75, 
2018/12/04, 13:09:59, -37.854633, 77.523987, 153.53,  0.00, 0, 0, 4.68, 
2018/12/04, 13:15:04, -37.854649, 77.523987, 154.78,  0.00, 0, 0, 1.78, 
2018/12/04, 13:20:09, -37.854607, 77.524025, 151.36,  0.00, 0, 0, 5.74, 
2018/12/04, 13:25:16, -37.854626, 77.524048, 146.15,  0.00, 0, 0, 2.92, 
2018/12/04, 13:30:23, -37.854603, 77.524017, 150.18,  0.00, 0, 0, 3.73, 
2018/12/04, 13:35:30, -37.854866, 77.524170, 131.59,  5976.00, 342, 0, 32.18, 
2018/12/04, 13:41:04, -37.854454, 77.524040, 144.83,  1080.00, 30, 0, 47.21, 
2018/12/04, 13:46:11, -37.854561, 77.524071, 151.24,  0.00, 0, 0, 12.21, 
2018/12/04, 13:51:23, -37.854523, 77.524094, 130.41,  0.00, 0, 0, 4.68, 
2018/12/04, 13:56:35, -37.854649, 77.524055, 152.46,  0.00, 2, 0, 14.42, 
2018/12/04, 14:01:52, -37.854496, 77.524055, 136.64,  0.00, 181, 0, 17.01, 
2018/12/04, 14:07:04, -37.854561, 77.524101, 154.33,  324.00, 158, 0, 8.28, 
2018/12/04, 14:12:16, -37.854584, 77.524040, 160.14,  1404.00, 0, 0, 5.93, 
2018/12/04, 14:17:22, -37.854450, 77.523994, 125.93,  0.00, 0, 0, 15.44, 
2018/12/04, 14:22:27, -37.854630, 77.524025, 156.03,  0.00, 319, 0, 20.20, 
2018/12/04, 14:27:35, -37.854481, 77.523880, 158.00,  0.00, 144, 0, 20.89, 
2018/12/04, 14:33:03, -37.854576, 77.524063, 150.04,  0.00, 6, 0, 19.23, 
2018/12/04, 14:38:24, -37.854618, 77.523979, 154.57,  504.00, 108, 0, 8.73, 
2018/12/04, 14:43:40, -37.854660, 77.523933, 157.70,  0.00, 0, 0, 6.17, 
2018/12/04, 14:48:55, -37.854618, 77.524071, 139.67,  0.00, 0, 0, 12.98, 
2018/12/04, 14:54:09, -37.854618, 77.523926, 155.13,  0.00, 220, 0, 12.73, 
2018/12/04, 14:59:24, -37.854664, 77.524033, 147.92,  0.00, 189, 0, 10.70, 
2018/12/04, 15:04:43, -37.854626, 77.523972, 158.47,  0.00, 0, 0, 6.82, 
2018/12/04, 15:10:00, -37.854702, 77.523918, 170.88,  0.00, 0, 0, 9.69, 
2018/12/04, 15:15:23, -37.854427, 77.524109, 134.70,  0.00, 0, 0, 34.87, 
2018/12/04, 15:20:45, -37.854599, 77.523972, 160.83,  0.00, 111, 0, 22.59, 
2018/12/04, 15:25:58, -37.854465, 77.524185, 121.91,  0.00, 0, 0, 23.91, 
2018/12/04, 15:31:09, -37.854588, 77.524078, 134.63,  0.00, 0, 0, 16.59, 
2018/12/04, 15:36:19, -37.854652, 77.523979, 151.54,  0.00, 0, 0, 11.23, 
2018/12/04, 15:41:22, -37.854538, 77.523895, 169.40,  0.00, 295, 0, 14.67, 
2018/12/04, 15:46:24, -37.854599, 77.523972, 158.24,  0.00, 0, 0, 9.58, 
2018/12/04, 15:51:25, -37.854675, 77.524017, 149.01,  0.00, 0, 0, 9.33, 
2018/12/04, 15:56:26, -37.854637, 77.524139, 117.01,  0.00, 0, 0, 11.51, 
2018/12/04, 16:01:31, -37.854626, 77.524216, 101.89,  0.00, 0, 0, 6.87, 
2018/12/04, 16:06:36, -37.854626, 77.524208, 95.20,  0.00, 0, 0, 0.70, 
2018/12/04, 16:11:44, -37.854591, 77.524094, 135.75,  0.00, 0, 0, 10.74, 
2018/12/04, 16:16:51, -37.854645, 77.524101, 118.57,  0.00, 30, 0, 6.04, 
2018/12/04, 16:22:19, -37.854580, 77.524017, 151.42,  1404.00, 41, 0, 10.33, 
2018/12/04, 16:27:21, -37.854511, 77.524010, 165.65,  864.00, 174, 0, 7.70, 
2018/12/04, 16:32:35, -37.854450, 77.523949, 142.63,  0.00, 356, 0, 8.64, 
2018/12/04, 16:37:49, -37.854351, 77.523956, 137.95,  0.00, 342, 0, 11.03, 
2018/12/04, 16:43:13, -37.854504, 77.524002, 161.49,  0.00, 0, 0, 17.49, 
2018/12/04, 16:48:18, -37.854511, 77.523972, 151.13,  0.00, 0, 0, 2.75, 
2018/12/04, 16:53:20, -37.854645, 77.524010, 153.08,  0.00, 0, 0, 15.27, 
2018/12/04, 16:58:22, -37.854542, 77.523979, 136.98,  0.00, 0, 0, 11.77, 
2018/12/04, 17:03:32, -37.854656, 77.524033, 183.73,  0.00, 0, 0, 13.53, 
2018/12/04, 17:08:40, -37.854534, 77.524002, 145.29,  1044.00, 0, 0, 13.84, 
2018/12/04, 17:13:46, -37.854565, 77.524025, 168.60,  468.00, 0, 0, 3.99, 
2018/12/04, 17:18:55, -37.854622, 77.524010, 159.39,  0.00, 6, 0, 6.47, 
2018/12/04, 17:24:02, -37.854504, 77.524033, 145.07,  504.00, 0, 0, 13.28, 
2018/12/04, 17:29:22, -37.854660, 77.523994, 165.43,  396.00, 223, 0, 17.68, 
2018/12/04, 17:34:49, -37.854733, 77.523926, 163.13,  144.00, 219, 0, 10.08, 
2018/12/04, 17:40:15, -37.854710, 77.523979, 164.89,  504.00, 178, 0, 5.31, 
2018/12/04, 17:46:32, -37.854607, 77.523987, 156.32,  396.00, 13, 0, 11.47, 
2018/12/04, 17:53:07, -37.854687, 77.523956, 152.05,  1188.00, 208, 0, 9.30, 
2018/12/04, 17:59:24, -37.854603, 77.524063, 159.42,  144.00, 65, 0, 13.25, 
2018/12/04, 18:06:21, -37.854599, 77.524002, 145.80,  468.00, 202, 0, 5.37, 
2018/12/04, 18:14:19, -37.854584, 77.524010, 142.33,  0.00, 0, 0, 1.81, 
2018/12/04, 18:19:26, -37.854523, 77.524078, 146.02,  0.00, 0, 0, 9.04, 
2018/12/04, 18:24:32, -37.854572, 77.524033, 144.35,  0.00, 0, 0, 6.73, 
2018/12/04, 18:29:38, -37.854557, 77.524040, 148.46,  0.00, 0, 0, 1.78, 
2018/12/04, 18:34:43, -37.854607, 77.524025, 151.64,  0.00, 0, 0, 5.71, 
2018/12/04, 18:39:49, -37.854618, 77.523994, 152.15,  0.00, 9, 0, 2.98, 
2018/12/04, 18:44:55, -37.854591, 77.524025, 153.24,  0.00, 0, 0, 4.05, 
2018/12/04, 18:50:02, -37.854488, 77.524078, 157.74,  0.00, 0, 0, 12.36, 
2018/12/04, 18:55:09, -37.854519, 77.524063, 157.88,  36.00, 204, -4, 3.69, 1
2018/12/05, 02:02:40, -37.854599, 77.523987, 156.08,  1692.00, 183, -2, 0.00, 1
2018/12/05, 02:08:08, -37.854610, 77.523903, 165.67,  684.00, 291, 0, 7.48, 1
2018/12/05, 02:13:50, -37.854630, 77.524002, 157.49,  792.00, 292, 0, 8.97, 
2018/12/05, 02:19:14, -37.854595, 77.524017, 147.48,  144.00, 0, 0, 4.11, 
2018/12/05, 02:24:36, -37.854584, 77.523888, 169.58,  252.00, 138, 0, 11.39, 
2018/12/05, 02:29:55, -37.854576, 77.524033, 142.57,  432.00, 0, 0, 12.76, 
2018/12/05, 02:35:17, -37.854603, 77.524010, 149.91,  144.00, 0, 0, 3.62, 
2018/12/05, 02:40:40, -37.854588, 77.523949, 166.59,  288.00, 0, 0, 5.61, 
2018/12/05, 02:46:05, -37.854599, 77.523941, 164.48,  216.00, 0, 0, 1.41, 
2018/12/05, 02:51:38, -37.854595, 77.523979, 155.39,  1116.00, 15, 0, 3.37, 
2018/12/05, 02:57:15, -37.854683, 77.523941, 158.67,  432.00, 207, 0, 10.34, 
2018/12/05, 03:03:55, -37.854599, 77.524033, 147.93,  288.00, 25, 0, 12.35, 
2018/12/05, 03:11:32, -37.854618, 77.524048, 144.81,  0.00, 0, 0, 2.49, 
2018/12/05, 03:16:37, -37.854626, 77.524025, 149.61,  0.00, 0, 0, 2.21, 
2018/12/05, 03:21:42, -37.854652, 77.524010, 160.81,  0.00, 0, 0, 3.18, 
2018/12/05, 03:26:49, -37.854572, 77.523941, 161.28,  0.00, 0, 0, 10.76, 
2018/12/05, 03:31:57, -37.854549, 77.524101, 141.68,  0.00, 270, 0, 14.28, 
2018/12/05, 03:37:03, -37.854599, 77.524055, 148.24,  0.00, 0, 0, 6.87, 
2018/12/05, 03:42:10, -37.854561, 77.524048, 145.80,  0.00, 21, 0, 4.27, 
2018/12/05, 03:47:20, -37.854618, 77.524010, 152.20,  0.00, 0, 0, 7.16, 
2018/12/05, 03:52:32, -37.854576, 77.524040, 146.78,  396.00, 0, 0, 5.36, 
2018/12/05, 03:57:48, -37.854542, 77.524055, 148.49,  540.00, 60, 0, 4.00, 
2018/12/05, 04:03:05, -37.854549, 77.524094, 135.16,  576.00, 0, 0, 3.51, 
2018/12/05, 04:08:14, -37.854485, 77.524025, 149.92,  1224.00, 328, 0, 9.35, 
2018/12/05, 04:13:27, -37.854538, 77.524048, 143.88,  828.00, 0, 0, 6.23, 
2018/12/05, 04:18:52, -37.854511, 77.524040, 142.60,  792.00, 167, 0, 3.08, 
2018/12/05, 04:24:15, -37.854561, 77.523979, 157.33,  360.00, 141, 0, 7.72, 
2018/12/05, 04:29:42, -37.854549, 77.524002, 159.39,  468.00, 59, 0, 2.42, 
2018/12/05, 04:35:21, -37.854572, 77.524002, 158.12,  864.00, 198, 0, 2.56, 
2018/12/05, 04:41:51, -37.868019, 77.536369, 157.09,  50976.00, 133, 0, 1847.82, 1
2018/12/05, 04:48:48, -37.893093, 77.553230, 6.31,  44964.00, 152, 0, 3156.48, 1
2018/12/05, 04:55:26, -37.908543, 77.572617, 33.02,  33948.00, 156, 0, 2417.63, 1
2018/12/05, 05:00:58, -37.918926, 77.576111, 11.98,  1872.00, 84, 0, 1194.53, 1
2018/12/05, 05:08:02, -37.926125, 77.574768, 7.23,  2520.00, 60, 0, 809.11, 1
2018/12/05, 05:15:42, -37.931141, 77.580475, 12.69,  1368.00, 74, 0, 749.43, 1
2018/12/05, 05:23:03, -37.941620, 77.581139, 0.49,  1944.00, 115, 0, 1166.67, 1
2018/12/05, 05:31:32, -37.940990, 77.583046, -3.16,  0.00, 50, 0, 181.31, 1
2018/12/05, 05:36:49, -37.940762, 77.584427, 0.97,  0.00, 44, 0, 123.73, 
2018/12/05, 05:42:05, -37.951611, 77.590485, 3.39,  41976.00, 155, 0, 1318.13, 1
2018/12/05, 05:47:19, -37.968697, 77.600815, 9.13,  0.00, 201, 0, 2104.69, 1
2018/12/05, 05:52:35, -37.976280, 77.607353, 4.93,  25668.00, 206, 0, 1019.51, 1
2018/12/05, 05:57:50, -37.993328, 77.612213, 0.86,  33120.00, 213, 0, 1942.91, 1
2018/12/05, 06:03:04, -38.005207, 77.609406, -0.54,  42732.00, 272, 0, 1343.59, 1
2018/12/05, 06:08:07, -38.013615, 77.594841, 2.84,  34056.00, 284, 0, 1581.90, 1
2018/12/05, 06:13:12, -38.029598, 77.593185, 0.65,  33264.00, 270, 0, 1783.14, 1
2018/12/05, 06:18:15, -38.038910, 77.581512, 2.96,  31680.00, 290, 0, 1455.11, 1
2018/12/05, 06:23:19, -38.047764, 77.569481, 3.40,  44604.00, 316, 0, 1441.97, 1
2018/12/05, 06:28:23, -38.058121, 77.560173, 2.29,  39528.00, 317, 0, 1410.86, 1
2018/12/05, 06:33:27, -38.062195, 77.543282, -3.63,  29232.00, 194, 0, 1546.65, 1
2018/12/05, 06:38:31, -38.069992, 77.530907, 3.73,  26352.00, 196, 0, 1387.56, 1
2018/12/05, 06:43:35, -38.074375, 77.510216, 3.19,  32328.00, 239, 0, 1875.64, 1
2018/12/05, 06:48:39, -38.079620, 77.497025, 12.93,  0.00, 52, 0, 1293.56, 1
2018/12/05, 06:53:46, -38.079536, 77.498283, 4.11,  0.00, 48, 0, 110.51, 
2018/12/05, 06:58:55, -38.079426, 77.499619, 3.60,  0.00, 41, 0, 117.58, 
2018/12/05, 07:04:05, -38.079269, 77.500977, 1.55,  0.00, 34, 0, 120.14, 
2018/12/05, 07:09:08, -38.078918, 77.502464, 0.25,  0.00, 89, 0, 135.88, 
2018/12/05, 07:14:11, -38.078823, 77.503075, 2.10,  0.00, 137, 0, 54.51, 
2018/12/05, 07:19:13, -38.078495, 77.504364, 4.10,  0.00, 120, 0, 118.57, 
2018/12/05, 07:24:31, -38.078163, 77.505714, 1.46,  1512.00, 53, 0, 123.80, 1
2018/12/05, 07:29:55, -38.077824, 77.507210, 1.43,  5400.00, 37, 0, 136.26, 1
2018/12/05, 07:35:30, -38.077354, 77.508797, 14.63,  1692.00, 72, 0, 148.42, 1
2018/12/05, 07:41:28, -38.077003, 77.510544, 0.68,  0.00, 268, 0, 157.82, 1
2018/12/05, 07:46:28, -38.074242, 77.504868, 2.48,  20052.00, 192, 0, 584.04, 1
2018/12/05, 07:51:25, -38.088135, 77.507889, 4.56,  22140.00, 225, 0, 1567.30, 1
2018/12/05, 07:56:21, -38.102646, 77.514748, 4.93,  12528.00, 210, 0, 1721.57, 1
2018/12/05, 08:02:01, -38.117123, 77.519974, -10.57,  40536.00, 153, 0, 1673.44, 1
2018/12/05, 08:07:41, -38.133823, 77.530815, 8.61,  29052.00, 153, 0, 2085.08, 1
2018/12/05, 08:12:43, -38.149647, 77.540253, 5.74,  40068.00, 349, 0, 1943.52, 1
2018/12/05, 08:17:48, -38.154427, 77.541992, 2.29,  0.00, 27, 0, 552.84, 1
2018/12/05, 08:22:54, -38.153912, 77.543289, 2.84,  0.00, 0, 0, 127.05, 
2018/12/05, 08:28:02, -38.153770, 77.544586, 10.98,  0.00, 303, 0, 114.50, 
2018/12/05, 08:33:08, -38.153511, 77.545738, -3.04,  756.00, 27, 0, 104.77, 1
2018/12/05, 08:38:16, -38.153332, 77.546776, -3.99,  0.00, 32, 0, 92.92, 1
2018/12/05, 08:43:25, -38.152977, 77.547859, -3.72,  0.00, 77, 0, 102.59, 
2018/12/05, 08:48:35, -38.152580, 77.549057, -12.68,  0.00, 68, 0, 113.67, 
2018/12/05, 08:53:45, -38.156013, 77.555542, -2.03,  28224.00, 183, 0, 683.56, 1
2018/12/05, 08:58:51, -38.177334, 77.569305, -6.51,  35892.00, 212, 0, 2658.63, 1
2018/12/05, 09:04:01, -38.196880, 77.584122, -8.18,  41004.00, 95, 0, 2529.97, 1
2018/12/05, 09:09:14, -38.201740, 77.593086, -4.39,  2628.00, 314, 0, 951.64, 1
2018/12/05, 09:14:32, -38.201374, 77.593643, -1.75,  828.00, 76, 0, 63.44, 1
2018/12/05, 09:19:50, -38.200741, 77.594345, -4.06,  1404.00, 0, 0, 93.37, 1
2018/12/05, 09:25:11, -38.200214, 77.595245, -0.40,  2088.00, 37, 0, 98.08, 1
2018/12/05, 09:30:44, -38.199894, 77.595978, -0.90,  972.00, 90, 0, 73.27, 1
2018/12/05, 09:36:13, -38.199432, 77.596718, -1.22,  684.00, 49, 0, 82.59, 1
2018/12/05, 09:41:49, -38.201744, 77.611694, 9.57,  22356.00, 119, 0, 1333.65, 1
2018/12/05, 09:48:01, -38.224255, 77.635170, -0.07,  39636.00, 133, 0, 3236.10, 1
2018/12/05, 09:55:04, -38.247955, 77.667969, 12.47,  48924.00, 134, 0, 3892.45, 1
2018/12/05, 10:00:14, -38.258720, 77.698608, 0.06,  58320.00, 102, 0, 2930.95, 1
2018/12/05, 10:05:19, -38.256031, 77.723328, -5.52,  0.00, 0, 0, 2179.02, 1
2018/12/05, 10:10:24, -38.255722, 77.724541, 5.24,  0.00, 0, 0, 111.35, 
2018/12/05, 10:15:34, -38.255661, 77.725891, -2.00,  0.00, 75, 0, 118.07, 
2018/12/05, 10:20:45, -38.255344, 77.727043, -3.62,  0.00, 0, 0, 106.59, 
2018/12/05, 10:25:58, -38.254986, 77.728333, -0.62,  0.00, 35, 0, 119.47, 
2018/12/05, 10:31:06, -38.254623, 77.729713, 0.12,  0.00, 0, 0, 127.08, 
2018/12/05, 10:36:13, -38.265522, 77.741806, 5.53,  31464.00, 172, 0, 1607.35, 1
2018/12/05, 10:41:17, -38.285049, 77.756081, 3.38,  32292.00, 200, 0, 2503.47, 1
2018/12/05, 10:46:20, -38.304375, 77.765625, 7.21,  25272.00, 154, 0, 2304.72, 1
2018/12/05, 10:51:23, -38.316261, 77.784264, 4.33,  24768.00, 173, 0, 2095.60, 1
2018/12/05, 10:56:30, -38.333202, 77.792076, -1.98,  47952.00, 128, 0, 2003.23, 1
