ID	Status	DateTime	Longitude	Latitude	Distmax	Difftime	Distadj
HAR01	fail	2018-12-02 13:06:51	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:08:41	77.52356	-37.8545	0	1.83333333333333	0
HAR01	fail	2018-12-02 13:08:42	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:11:45	77.52356	-37.8545	0	3.05	0
HAR01	fail	2018-12-02 13:11:46	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:13:35	77.52356	-37.8545	0	1.81666666666667	0
HAR01	fail	2018-12-02 13:13:36	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:16:41	77.52356	-37.8545	0	3.08333333333333	0
HAR01	fail	2018-12-02 13:16:42	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:16:49	77.52356	-37.8545	0	0.116666666666667	0
HAR01	fail	2018-12-02 13:16:50	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:16:51	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:17:00	77.52395	-37.854383	0.0366713879548514	0.15	0.0366713879548514
HAR01	fail	2018-12-02 13:18:00	77.523933	-37.85435	0.0367936151867747	1	0.00396693534411783
HAR01	fail	2018-12-02 13:18:31	77.52356	-37.8545	0	0.516666666666667	0.0367936151867747
HAR01	fail	2018-12-02 13:18:32	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:18:39	77.52356	-37.8545	0	0.116666666666667	0
HAR01	fail	2018-12-02 13:18:40	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:18:41	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:22:07	77.52356	-37.8545	0	3.43333333333333	0
HAR01	fail	2018-12-02 13:22:08	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:23:53	77.52356	-37.8545	0	1.75	0
HAR01	fail	2018-12-02 13:23:54	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:27:02	77.52356	-37.8545	0	3.13333333333333	0
HAR01	fail	2018-12-02 13:27:03	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:28:47	77.52356	-37.8545	0	1.73333333333333	0
